19439,qz,EgN,1-12-2020,0274387202111,Iqsv@lzYlVoNeKQgqJiWPXMg.VI,320,cHVJgt,RTtTwvw,OGcKPB,8600,K,M
19440,PvKyd,TTJi,24-1-1943,0268610697670,SBLgKidccAU@plsAljZAlwHZ.VaJ,62,fvsRdy,t,A,353,O,F
19441,leL,OLZylRyZ,16-6-2020,0227325107016,AVHFcNOav@qUGyLeOfP.An,157,ul,R,EImLkNA,5014,e,F
19442,RkPOXR,IwEPntix,23-3-2013,+615237739932,FnwDnomypxbCickZYadXgngLkyHoIjMh@pmKLYGlQXmudWrHeHtsNXfDcOMEJUebO.zSk,1,Ga,jKflmr,zzfQH,5984,G,F
19443,ezGCz,PnixlZuAAk,8-3-1994,0270265222140,PoctQTlNQNGzpTmRzMzrKtapqBLdCfYC@VARWfRiJKTznOBdhkGsDNpasgmErNaCmZLQ.qw,01,nD,zZbe,bPSxA,7816,u,M
19444,lwXBqa,Bdyx,11-10-2015,0271262199317,GQcFdcQWJRTHMDp@MG.XFO,4,clVtH,sNdI,pECl,53,K,M
19445,OxlXN,sMzEaQQz,21-2-2020,0290304920878,iKidsWfkgCdEngYW@UZBzOZQlvPbdpdobETPtUAXWoNgJWIVGBCSQExI.FO,103,sZVA,PwdGT,H,220,U,F
19446,SJnVR,tfuX,20-12-2011,+644866676025,ZTTsxTNXujCEryOGZgkSLjhBLaFuKRPkeDVV@XebGyzyqWrpuE.Kso,54,uaWI,Z,T,9,P,M
19447,Ing,s,1-4-2023,0275330728223,XkwybNhKgm@TJQZustbfxkkUrqhdGYk.tKz,82,hWtg,kg,BSFaXI,553,E,F
19448,RGh,hkrFpv,23-2-1959,0265269143400,bitXahoNltsVuqooCkgPC@oMljsOvbRisZXKqdNUenTEmYaTpU.MG,3,DSPDKA,zqzsZlc,zlEawCxn,7804,i,M
19449,BKYfA,QYhYxooWjX,20-2-1970,+613356717042,iNatgRMwNMYztMR@OSRijJZNQOYRVnWyYucHidZE.er,1,oVPn,p,cS,0788,f,F
19450,dc,Mj,12-4-1992,0261914518614,jOYwtNFEJJXvYskfQJBWMmtLJMVjsFVYeoEgCT@xMNDIhgekiwMOuCYDIQAGIFvSFdpg.Kgs,4,hdKo,XURSYyH,TqLCc,4130,e,F
19451,tMBW,zexJLPkXz,9-5-2003,0292376545343,CBcRMSyoBUBkItEFEOtOJjXBnuDsR@HcmbAIMeIBCIkMonsIFfpfVKYgLv.ku,9,bfbo,RkO,CCt,76,W,F
19452,vcGVs,g,25-6-2016,0214208010705,HejcDRu@sTDpDzpdkCIhmJn.vh,915,t,A,nibgM,399,f,F
19453,tLJ,zJaqEi,13-2-1930,0216215634546,aGhpeofhzPAwOrHYvrUsttcRaBbtBfOTPNEZ@pGrBUgZPIQbO.RVd,943,kCYSV,iGwj,Xydbj,00,f,M
19454,Vx,aOdD,20-9-1954,0227327550573,BBTRnXIyNewpFbEFtrKmpcQyIZiURzRMoKnvaN@VFLUlWLjGKnCBkpEaJzYgi.xn,1,V,vU,CHcttc,6,f,M
19455,uxoZ,KeJHnlI,16-8-2016,0298738929628,CsZeLhjUuTgZ@uWMqwfoUHgVHOyZQeosBFbwaw.amq,0,Yh,ybFqeFc,wdthE,642,m,F
19456,xzrhi,xZDsuCBF,7-6-2013,0269013831968,Xh@rsXZIuZWoMPmmGJowQRrnAhqYjYm.nw,622,hJV,CurRlFN,tWZB,8301,F,M
19457,VvKqg,emi,18-10-1949,0227928879900,S@CpTbuXE.On,749,UskO,OjlTO,OQm,52,w,M
19458,ezg,CZXueaQsQ,20-4-1928,0227264672675,hvOFDPfmj@gVUzDCnBBaI.STd,2,lqJv,lRIUpz,owMdl,52,z,F
19459,asJ,W,19-11-1949,0214847493984,ZOtXFbswOBYqR@QUHeWDsqzLfIJqEdWRRVNozIVBIGFBznnP.yG,04,VXRWx,CSwg,SitEqi,3432,F,M
19460,xpEqrA,urw,11-4-1980,0297342961898,Pd@FKzwXHvmG.Hx,202,RRtSU,V,qCI,106,J,F
19461,Wh,GsgaHkbsZ,27-12-1984,+648725907063,uiKBdIPwtgvjkStvaMzfMGsbnkqsbnlHYsi@KSmhtXLvHvtBSRrkYCJoOwXWNUnbnonstk.MM,35,M,FD,TzQ,6,i,F
19462,yJbD,NN,11-11-2012,0276502148517,ZYNDbzTIctfRjfdwNroVVQWmUzSJpLvLXuaVLZ@oGjuesj.re,3,vliK,xrCol,BcGcoAmk,9814,U,M
19463,oQtZXA,xkkArq,15-9-1995,0226004457995,ykjIvRKEmLaKkBUDuYLAGlh@OtF.Us,8,sIFX,krZoWZ,tjqW,193,m,F
19464,vP,JegQqSRDWB,15-1-2020,0213083643910,ljvauAMYLln@sytAXv.HEY,72,GWWH,RquKCV,qxqryIs,457,F,F
19465,iLeFkj,VHoGdJE,24-1-1983,+615026074866,TQjCsUPXHzzHousHtkeRCglbiZAozLqkzoee@DgujUXduUCeQhhbbzNpmmQhtYoRCiMC.nsU,5,rgpwFd,F,hVypIMOG,9672,P,M
19466,YvVE,zkwEKhCb,19-3-2002,+617651346902,FdrOkGppYiLIkkssmESeO@bsJUyTcbyaWAfVxaaU.Kz,020,T,NVxiTGX,C,7,h,M
19467,r,ZMlOSFj,9-3-1992,+648252916748,ABAQwoFbhKGLTksOmdlYxTaBYkeHV@evdtZZRwwDbgmkMhSjvhSwESI.Ysf,03,iB,jBOf,hJme,52,a,M
19468,SYvWCQ,qeoINKJf,7-4-1980,0263634000460,SbBESgabbxheiSjfeFbQw@VjqpXDlkDIwvRNWDSYApXPNnh.ml,10,IU,x,vo,9,I,F
19469,k,ZtlL,15-3-2014,0225899841426,jhkinAAVfLrQhaANrKuyCIdTSAxCnY@ZxFpUVTtxrkMWkDFmBzoRrZzLTNQrCJ.htF,147,Ki,yY,a,6,Z,M
19470,NC,eCXVfr,20-10-1939,0277149396624,vndItbHFCdWaoiV@xnn.Nl,696,NgUZ,XF,dqYyWej,3,O,M
19471,cdmCC,MJqHuvO,10-5-2022,0264214688295,ZwRsWaxOjvUxyHGEWAtgQjkqfgUlDF@wKqLULmjRAxZCnmkuhsjImKvnuMtkNIjCbmsJH.kf,000,CHYR,kr,nfEe,71,X,F
19472,D,TnfaoImzj,13-2-1954,0272564655256,ZRCcnuIsZCxqFUgyRWSCccHYYRjxaOCHPCqNn@vscBCX.Jv,3,MwPj,CP,djXp,758,Y,F
19473,daEzzj,aKjKEZ,14-11-2024,0217140343609,gyVomANhqFo@oIHjWJgBfda.hQ,541,e,NQP,Zy,4,t,F
19474,czXP,WYq,21-4-1954,0215087097347,PffYnqkxuDpPDdXW@dWrigAlsYEdwP.sxE,7,Q,sK,GY,733,Y,M
19475,kVAiDN,JxX,25-10-1981,0261775578000,HNYGbvIsKPrUcqAOLBnbUJPTVUuUL@mEbdVRFbttsuau.Sp,238,Q,UYU,KOVk,3,e,F
19476,DHjQdS,mx,20-6-1938,0214721682098,vebeLMnDw@ZGQPlrGjmRVOTtIPTAhYZOi.Fz,7,qWu,p,WmhiOFf,05,A,F
19477,hU,xqaKPKV,26-12-2013,0266339213037,DymajvxyR@zk.uw,4,FEWJL,FxN,IUxO,320,k,F
19478,yfXPX,z,2-2-2023,0290047841777,qr@TcYGdlIpIqoQmHpfIGjRza.pY,943,M,RrHkk,IvH,9,S,F
19479,u,z,26-8-1934,0297449580942,JKyUmKcSWGSMZriOt@IOTYkIikmCTRvFXoLqtiDnwevjJZKV.zty,1,BdgsfW,sATt,Iz,2516,K,M
19480,odzPn,ChyM,15-9-1974,+641163539707,jehaZyJauUjVCRzdFaMjNHAveVleWXPP@WfGBoaIJLwVksYHbopCanTO.XU,4,CEO,pmsx,qCJ,31,a,M
19481,VVw,MjBdVyBnS,19-2-1953,+610303870203,qScwgYigIuprkDpBpdTGDvpmMK@CITmzDNDXkfQgqaYBKYYoV.Fq,2,ucWF,ecEc,H,7610,d,F
19482,fT,kfHibLiFcB,16-5-1951,0268919245724,MCpNLBnIjuGVKLsZUSxXIZtNhQQxd@YjNiWTDdjcFxhDzN.iN,76,taGeTs,bLm,HxWS,5,F,M
19483,c,Yj,5-6-1925,0214734363142,cih@N.sd,134,QOxw,T,ZOdihK,04,n,M
19484,PsU,qWXRV,20-4-1999,0260204425654,KWuKpTKjxLJk@bDEYd.tC,958,xzYwr,SQTB,wqD,5,X,M
19485,rM,suJAijwQl,8-4-1975,0218465791298,GpkCRbBy@SDyiDKBWBRnoNWKUwocodHeRLAwRA.ot,77,XSCK,GNSP,RoQnLy,5,H,M
19486,iGFK,BXzBzli,16-12-1964,0214089199766,qw@VzxupMSPrut.VN,026,vlyt,FxvvR,RaHHC,45,s,F
19487,WtT,d,21-2-1942,+649070933669,VUvoblunaVXynfQSMvQKtgVLmQkYlTS@bINACWDzFehQzbcLSjM.EIh,037,NI,Be,rx,3201,W,M
19488,VWm,UtKSPfOkhw,20-9-1982,0299890754925,lvqojt@rSFmzdldfuMLgOTWRJqIhORtSLTfzgJGrBQpRFN.Rdy,986,JA,I,oIB,09,u,F
19489,Qs,JEYINMJ,10-5-1944,+646086539966,YxEbS@aCesvuxfLfRKACCvPDKvHojpEaWSFUHBHSwyOVh.xMC,36,uwVlup,BYQR,MkuBVYfu,024,h,F
19490,E,DfZjuuhxL,28-8-1986,0276538837887,hQskPdkyunXut@veFISoxetAokcZpTlYn.UPy,24,CxBJpj,flccm,hRC,11,v,M
19491,jwEpdc,oyhTk,24-7-2014,+614296192679,KaKDFMRB@TEDbcRCrUhRsDkpYkvUEFxjOXQsF.dv,10,vnlgpW,ojYr,RDUuR,7,q,F
19492,kQuoj,DMlWuWVUUq,2-7-2022,0299514165319,RsYFiXZRdYZthwP@vJQaRPPImGlUswCmsnFQTmKTXx.YM,317,bSK,s,zvTKs,747,M,M
19493,mmWMa,HenLUCrw,27-1-1968,0263889693486,OMumWbV@pkAnLjXuDfqBenfyHdHAggEBBQLiXSElGlE.VoL,332,B,bPhJRy,KDKy,37,v,M
19494,WiJig,OsG,17-3-2017,+616137887663,vDIHHjHHNLMgZyxUTg@HIGiiODgksokDRuSeCzySMMvvRbHfOF.ya,318,e,Ydi,SyEnszC,796,l,F
19495,qmE,toSe,14-12-2021,0265135069005,XotCnYDidmHJ@jMgC.ov,8,zyHbKm,LI,dmG,2614,r,M
19496,fOBFW,xYJY,19-3-1952,+619924295523,FBXfrdgScKDLCVXSIrJPGFSsHXkepySmDFEZYPa@NDVhxiYrVweudaRjuirgXMVLcGdafAo.MK,26,appmRy,QIJS,lcNUM,59,N,M
19497,U,FrKeffuWkT,23-7-1984,0215348766479,MPdizWAVlcxcQtKTVzFac@xbDZXyEbybaMckAXVYoqPoTm.kq,475,kIqiEc,FmOgrdA,OMRNP,77,j,F
19498,z,EBSAdZEo,13-1-1984,+610778465730,lcTebMmkGJkLpUAZGtJRkZy@CbLErLcKFFmcoJtAKUaPdFqXBf.Ec,5,zju,UA,BV,8,o,F
19499,IqNq,cOiBDYl,26-9-1985,0295278400716,yyRyHjWCCXOHAWRMCkPwQ@liZOdMzRmyJycE.Fl,2,WB,zlSQB,bWITEYLK,090,Q,M
19500,Wk,P,3-11-2023,0217965211597,faSbNwEclZydFmzMnJbnoDwOQUgIa@FyDJiTAcMwFVF.QbI,07,gcUv,HOuktJT,IyHTCHH,0990,s,M
19501,vNf,xJYivspZP,26-6-1949,+642766369712,gco@tCYsHrJeT.bAn,68,GwBbOB,NO,rQgojtUn,191,M,F
19502,bqpNH,QgGaJEp,26-4-1976,+612163489002,mDqperJBsPyricwMZfILnRMkZrQLgPrVsX@OFsJQDTEjCLXKIwMHFbMnMQ.Vk,51,wDlQA,gNxl,fafCxlKf,2058,J,M
19503,l,dYNqLuL,9-7-1941,0297213905443,JrlXcxqsamaitjl@bcCJRaqsIHdZFVGnKIByfQnAkyhEI.xC,4,DVdAeW,MwSXqly,tZFgpmKr,39,L,M
19504,dLaC,E,14-6-1999,+645891225830,ijYZBjdqoUXbnYGmrOYnuy@WzRQFnLGbkp.TY,034,y,ZswnWBl,xSNWjle,2115,q,F
19505,U,O,23-3-1934,0261181891126,odnCpArKnxjLmksjulQgyekvBWzo@WJzTbRGCvxLMJQhTEZWDQxqSpvAJgYHsgf.Iy,644,dlrgWY,PXKZeq,hcpoqdFQ,06,W,F
19506,u,YxbGk,21-12-1979,0261589904986,AfbnvPfCbjps@RXou.zGr,8,Z,VSNC,DxNwp,554,z,F
19507,mYf,IAZcVBS,11-5-1958,+616540528631,dbfjjfoQIjejqhmCKN@KNEuRDzKKCpegghwythEP.tmW,876,WDNAiq,mP,qfvR,27,F,F
19508,YMise,cKVFBx,18-6-1970,0222493539806,h@HbxDBabZjejKjRJTj.hKc,362,ewu,ZGzv,rIhRojx,68,z,M
19509,Rkr,wZSpYE,17-9-1964,0279276746761,inwDTyrW@n.wgH,300,vwhTwL,XsmK,x,3,B,M
19510,geF,DmwuuZJCO,4-9-2012,+649716799313,hUDkJWUUv@QAeHIfYcUBfCVyoML.rVf,5,Tt,HHvAcR,JekbBT,710,O,F
19511,kRmcv,wTR,10-12-1981,+645417929293,vYAsiEhhkeCDkWLQhRQTstWk@bPVASnYStGhyZfTJcLvia.UY,95,zHfyKY,FzsWr,uCWHnda,8,o,F
19512,mzy,ylnlcvnD,14-10-1961,+617381018385,TflGg@YaODzTsZxyoRclkR.cb,9,FiQ,aI,zAYdqovJ,21,v,M
19513,BI,LLGUHhK,1-11-1929,+648488546091,yuOAgli@ECvFMsPnKVyujNWqE.WuR,959,aej,LNT,IzohzgOr,297,z,M
19514,Oas,HMa,11-11-1998,0212716505824,zmRvSlaVzJOVJWpFfhNQmRQS@eIfHVghmQVKsxuvbSisnjhqNbiT.ysK,8,OoYPlY,IiUI,TA,8,U,M
19515,yohA,SHoCELARuQ,10-2-2021,0274313868715,oIzfnWHYTpdWDUsYhWnsCMODgWTJls@uzUqYOtyyisMaQrJGsuoECWNYpyH.oR,84,fFbnC,sltif,nVk,4,Y,F
19516,LJDma,RSx,13-4-1993,0218426671412,ZJDm@ADXNhMXDjJdOmBlbDJhmrzIHpcuSvR.eB,076,eKCD,qT,c,82,P,M
19517,GvLycb,hZRS,2-4-1932,+618979231532,loCFAMCcFiRroZHciyYfSIMqqnDZyJfPk@ubNHOBoe.JZ,3,MmymPO,DKXDZK,NiuKksge,835,E,M
19518,kTHJC,IvWhU,7-10-1940,0210144658257,Nonc@XfneTctbthdkBcFVUfYZjBKnvchofjhl.ogR,359,Lg,wrXO,eDj,25,H,F
19519,d,qNtm,3-8-1971,0219203350062,oisEnqdtcEGvOwmNBrFbxgVMVUkaUCuRh@uo.ZvJ,6,I,WFwhoC,wQnOM,0680,A,F
19520,TLVSmb,EbJXyll,2-3-1974,0212359792275,HVVxichjYs@iQUHhyJ.PKh,3,G,PgwpSPE,LtYQEX,6,J,M
19521,tQN,OxLUBtaXRJ,12-12-1929,0212641920018,WnTGTCnhtcnvENVQFEnCs@xyQBJlhukQwCYihKU.ey,8,arRhB,bFP,Ipn,81,L,M
19522,isOlL,RXD,23-11-1935,0223554779810,qCiMjwuzCzmGsgoTEpXaDTal@OMHbNkvlMHqOWAuAlgjyqZderxAgXrQEIuApwx.OSQ,114,tf,DlYddDq,GIFSPQ,52,S,M
19523,tY,CToO,14-1-2000,0290422163044,NIzgwbgaFpSrjYHwpvfanZxQKCCWGDVMrqdEyAp@RcfxyifROYQYtcDjKLbNoymEZMOOMwSFWVoS.bTV,654,pXG,w,iKQqx,5,M,M
19524,Wj,f,18-1-1979,0210764702382,eiKEv@WLY.YW,746,G,gbN,ijAlram,8,I,F
19525,PgC,NKugPwQO,19-9-2011,0223477911108,APFbKfuGtFcJYDHfqPSjVMzWgkGLGFtwqpm@eSpRoQWqNsXZOdPCuddZuBAzIygQRZTrlmwN.yoG,65,OQUTwp,Pk,jB,309,M,M
19526,uT,SyzKOROoT,15-8-1988,0293461296179,JgWdOQfnJrYdfsRTNmPMEwp@vFtkBDqGqbnusS.ar,7,dfuB,xg,GIuFk,6,s,F
19527,iwzopA,tpfQJZzM,10-9-1972,0294550799275,zyROgLKgWxfmnrfrUiuUUaMYjPgYMpCleejD@vHYpCtPhzTPXVgnUNDgEOXRwPtjjCDfNB.Zx,6,YD,tHzf,ZAHyfIyE,8,G,M
19528,EQy,POM,21-10-1927,+648656711587,drtVfbIReozSdmkenYkIuWykr@fOvHbFlQaHtSFRVlp.rw,0,Bljsf,ZnAI,HXFgMP,97,i,M
19529,sZfDUi,mpGBC,4-10-1968,+646742979023,vriVxrYBOKLRkVkbjDyvLIWd@ijGRUtE.wr,99,GTa,EugG,R,3743,z,F
19530,jFGCrk,o,22-4-1989,0223607746551,NmYypFjyMIztbVjYrbCiefbhnS@rTP.sl,1,mDdN,NtGZsFH,auEDfaM,4,H,F
19531,l,VKhYsK,12-9-1933,0271793413717,gbhzorNkNDaWhOkZVRZw@xohqBqwHAuWEDvHQpTpQzswNHEsswJ.wBE,865,UVlu,co,Wv,2,l,M
19532,Fp,sv,28-7-2000,+646484597829,xCKvgRbJQBTw@shaYYTDgGFpEgogOqbZvCVDAnCuCEz.RTR,70,O,Rsv,bff,2473,B,M
19533,Samogd,XrPdC,15-4-2015,+647965315238,LhziFw@FBxJtpExrpUKljX.Dtn,36,kQWzz,MugTt,krHiSKy,5964,j,M
19534,p,WkUsdpCErA,15-4-1948,0210394948318,JbRcPZWUaZfgQw@BEQJIgVffzhsvkgGsVHsamXE.eXh,3,RxxnvY,Elnsl,XLi,094,g,F
19535,qDl,zuk,6-5-1941,0292705646182,pZR@tnWnXOyipMImOXrMeqxJavmT.wQh,4,ekjwAv,YpYQL,PKyuiOWu,6350,Z,F
19536,sbYGou,iFkrJ,10-11-2012,0210849317876,dphevsbMZLDTHbfmofFVodpPYKsZMZyjCAUuI@LWoBdzns.rjR,5,iG,hFZUIOR,cVpvqC,914,g,M
19537,aC,rHIaixb,25-7-2006,0210018031176,poHQOdoNYDhUhlEDGRhZTbrtGhXYWiQZUFqRw@qBurzc.Qbh,2,ZOKvRl,OF,CVdhev,7311,A,M
19538,M,IcR,25-6-1926,0215715901063,fKDscCaMDXo@AVSmdAGWRDA.px,6,IxaIj,DMSPcep,iVV,372,M,F
19539,DbIOp,rl,13-12-2022,0217008449180,BsAPYXldpUCfSWkoD@qeKKGRVEDpsZynPaS.hn,6,zHmQh,r,UOlV,88,z,M
19540,et,pLEWsWAj,20-11-1956,0226962263747,tcBjIEgwyBrArXGZVMBdJEwijarUC@cdcNrHgAXCbIXApNCHfMYvuWlBW.kca,5,ODhv,YbfGhbS,PSKRIVL,5007,U,F
19541,VJnJ,KtAXmkhvLi,5-10-1984,0260946750558,qDUlUcevc@uxQkwrqLpUyHXNtSVoFGjtHCqfEwCG.LuY,36,vt,MtuJOVN,lyyyh,00,r,F
19542,SBv,MuBE,13-5-1952,+613858103708,tHQoQwxVXGXdyiaLYNGeAQxgV@NWXPJlodCPsbWUhNdVweJelqMAJ.Myb,574,Akohi,rEYuQvv,Zl,6461,D,F
19543,V,gaiXlXp,21-12-2014,0272304408891,RDasAJb@oQaiHtFNgaNTzyDpBMBsCgLLxCZhDt.tG,914,zk,wgz,rneS,2,i,M
19544,kJeIAp,QlMCmSn,4-2-2022,+649797653100,I@CwOknMcwrIwdsPCDVqYo.QK,889,T,zQJ,RLYs,8437,j,M
19545,ITl,xLlCX,11-9-1955,0275896441113,LKqQBcgkAkPgDdfKBKUxvjcjzcrjw@hqZPnHMYWxnvJaxzftzEYov.Jhn,0,TY,Z,jIj,2,F,F
19546,BODHl,lH,24-11-2016,+618290547738,ucNdMQNlv@YuVezHJcnTIRVRLgOzSwtoZPPaXgwrDzzP.Tg,261,vA,qhwo,FD,5078,n,F
19547,ys,yW,22-6-1930,+610365056834,QhjQlQEbcNBdHecYUstUbfsVXSbAYihVYxvHaK@EewPTQcZtFrlYllUa.dKu,950,B,kY,BXK,0,b,F
19548,nJboA,e,21-8-1932,+615084678699,FqHvgUAPfYTgbdTHcDrCSXHRRo@TmguLLPuBe.uc,82,xQsCIq,OrPUjaw,iQKehm,7,H,M
19549,bWK,D,16-8-1937,0227718856414,vHPtY@WS.Gg,6,jyQ,rHFn,E,25,j,M
19550,gvgp,ALJijEAoJ,26-3-1954,+613454823772,DPTluYwamoOXKZhz@YhtGaYqVcRIUdiw.Fhp,99,q,mGzwtAK,yxhFcyOH,55,w,M
19551,zW,hHIMXHl,8-2-2014,0210975894315,XUUPFeWdZNsZYOiIbeUPjwiNkBgULZDJUtz@hFRetTmYqzbShMBNhHAYSyEsAT.HFQ,2,Fs,TxN,m,59,R,M
19552,mo,rsBW,17-1-1950,0278911594245,RQYcWx@HUqIwHaQHodKjXIAbCchfIXAsnsYE.vw,888,HzUfy,XtGP,hN,83,W,M
19553,yyuSxg,tP,21-11-2010,0294498113671,xzUDWkPvixpqnOaQZlvqkAXE@vchuDZgoE.NPo,10,B,YG,HebE,616,r,F
19554,xuaH,DWVtKHAfY,25-4-1947,0214630223078,QdGLOQQjZnArgEHzcWGnw@QDQnMOHtNBOAtgsOsxLQCpVB.fpm,6,udx,y,ot,2610,O,M
19555,Mr,ui,9-6-1956,+615039545929,yvRuegIowGvMryQdFzJmWXeMNZcPdtnn@rHuTMwcnqAgjCOOYlUvgoGWmWiPTJhyczQwwjxe.vo,7,Zz,dgBMbEY,qWlV,138,Q,F
19556,aYSO,EaHjMKiI,18-1-1932,+618762733604,aPasvzXVojbJbzZneYDwqXvqnspKZtkykH@OZJs.QsH,064,YlK,rUqSA,jbE,9,M,F
19557,bCeqN,ltcSOkAfnC,25-10-1942,0211797788757,beAchLaYnmIIuLHFhN@fVbYmNhmktFHiLCjamecPKSshsgvdseB.lWH,67,VQND,Lxp,ZMZw,376,l,F
19558,p,VOtGV,1-2-1964,0217474360565,SYrBxBXUlroEWwUMSCZVnACOtHdoBl@NFUVRz.asn,15,Xwq,WGWvtf,TpG,088,N,F
19559,MGA,SQT,4-3-2001,0217583212322,vvrUBiZWcxXhesTVCYTOZHJtSSKzpXx@ucxNToPLCxOAskckr.tZ,95,C,dna,eOJzDk,561,g,M
19560,u,yVNPdgZp,9-10-1949,0210618532480,SLyFTzNvj@IlIXlGcVcFJGtHFvgfKKztzRVqezYCeDxyxu.Af,805,fcqJ,z,jwEJ,48,i,M
19561,HsKSM,MtNnn,4-5-1982,+644815452709,yZUCnGTRynvyUGeGuctKwpbkVj@lyYzfGFQEqrPCWfRKVqgPhQLUnHLHSUzJ.ZH,34,bau,rSDQvk,YXEce,94,k,M
19562,j,iwMXateK,8-8-1940,0226071407473,OOaNNBkhNPlAypgWZafOYRkEpxfBhdhuGbkK@QQgSjWlhjIToXAoGYSvOJyjLEXzFdulHIC.is,467,ZMOzng,FT,kXQhdZ,117,R,M
19563,TaeufK,tQKDAjK,26-11-1999,0213986699204,pHtfKkRpOOTUqlEUHoqAYtcn@UzaGUMxieELSbjiKiAEgFDhEiIugS.YL,900,BTUP,kHfF,stdtbd,62,c,F
19564,hys,uG,26-2-2015,0212295631519,PgDUKapmBuGqaOBrrLI@ZlXbipDOOT.lbH,46,jpSY,w,h,441,n,F
19565,W,jGrhKtnM,16-6-2020,+648447249361,Bvb@ZoLqRHcgBFlcVUirxbBJaM.UWm,1,ZDuIcW,OueQm,DtXKRN,69,B,M
19566,NCH,aj,16-8-1947,0221189344733,ReVrOwEWMWNbUwlFNqWTzlJOGyAMxSZAGZNRXdZ@IOSsVowjXxlylqyAnUQinQZzmhsLXafrIoaK.RR,3,vIjM,qK,NmGJZyfy,9414,C,M
19567,pAHdKb,g,24-7-2013,0218926194236,umrwNIQZJjSXhBNxzKiXjKTbRNMzcxJaDeQvh@xYJWCJrvNZmKmLSAPJhJChDMmd.MMd,538,wq,s,hxab,65,r,M
19568,TSl,KN,2-9-1929,0278381382409,bXcAmwTANNW@lsCFvcLtojJwnhvKSTxTZmCqJfsSDFeYBmfj.kRW,340,nI,btYs,nUaQGVY,5,t,M
19569,LeT,VSDmKt,22-4-1957,+619461296226,xMcaBbZ@QODqJXVVmHYrYgwmbyeDpVEx.wxN,6,ATRo,xq,ThvHttL,52,W,F
19570,tRws,LvwnKwAfwq,12-1-1961,+643487614222,lhDfPwcsJ@OshNKlmjcbtSUkPRrJmtLtzRePsjRYudQqAeXZ.hX,9,mJNy,L,cFkhliT,0,W,M
19571,cqgU,J,12-10-1990,0218499809541,eSfgRPJUnbyfFFIsPLGLRUtxo@bSPDFQ.exd,3,hf,SNQF,k,1,Y,F
19572,phBB,HhyUJs,16-1-2000,0265677056157,FtXVaRZabYffEgQpwFFseVmFQU@JdQiIGzNOgZ.RA,65,chdFWb,ub,n,815,U,F
19573,UBV,eAdv,17-10-2022,0221784068046,WmFzAaYShhkbm@wQAnvJmOwKMPdiBqnlIoCMLjPFEY.vNF,5,u,MHXK,twAth,5289,z,F
19574,aX,aU,26-7-1936,0264355044139,IramfRLRiXZFuYsdqXgjrxbSZUgdpQzNHMlWpn@vHtRITGQpoxNWPpqCKNM.Mm,8,AZxQ,V,JmUah,2883,d,M
19575,lZC,MbD,22-8-1952,0298870045383,HyZRjxyXv@XmUkXeLlgirFLMUUMtwSLcHvgbCMHnULZMeBp.lzS,96,t,czvtZx,t,8,D,M
19576,yhiXf,Sofkb,2-12-1946,+643412774051,aFwWJA@osIvMmNTPTIKsqVnLSPki.hv,210,pEk,UBiv,jSxn,1329,C,F
19577,UI,e,17-1-1986,+617204003141,tvWTcItNMemYPJ@RacFtfqsCfpnQlFOqQfeEdcjyJlcNlMrebE.tTn,58,xSR,sXXQT,QaMkaV,2,S,M
19578,OvqijH,Gnrjcj,15-4-1985,0296721097611,iDNXA@esuoNqToJyjIJOQN.vua,14,xHlc,TtmEWq,GciF,3,T,M
19579,Myy,tI,3-7-2008,+649609613700,GFVxNGDwmqBZpVlgDYAsSmyvN@MzYfqPVxgcwyifGmajwKe.Jv,10,J,NV,vZXo,5,X,M
19580,QJXi,xOEl,14-11-1944,0215156467686,WtLHzSYApmFrpRoLCLuVWp@LdDFPiXJIGTuRifld.uV,236,Q,rIDwGC,I,3,O,F
19581,v,guF,5-2-1973,0260129921312,gjlEFdiLgkwLedKQxwBvRDOLZe@JEplmKyAHhVGsAYLSfYZ.dj,73,D,efn,lvDppxDd,55,v,F
19582,tN,XT,9-6-1932,+619888047973,tSZhrbGDUsbvwYRbzKsPSzNeJeQloDDlnJbo@JtNvHMhHMZmdLPqylzB.IVw,97,X,QxMpim,VlX,0,e,M
19583,wqo,NNOqwVSxwF,12-6-2019,+610135844148,fNnLvZSXZwSsZvkiFzGPw@LqErChkEWFMMLcRDsJorXDLmZhNHnYsCCghjOJ.zw,61,FVQz,AqWVN,ciWEHU,72,A,M
19584,EPN,szqEUSh,18-9-1993,0224999002908,gCu@LU.lsk,274,yc,tNx,Aw,1,x,F
19585,sfyVm,teiMWvT,15-5-2002,0290233224684,GGtoTinxbjVBvMnRdtVmPxTXNiqudRL@rsrINZZCryOtnxbBTH.nj,41,b,OZRLMjD,zthxxBp,9,h,F
19586,gva,PXVbjOxpW,27-5-1926,0267564630907,ZyllEsDXiMNooxKXsboNXWmVV@gEeRlDPmEIvaGOqPkpljLpgdcoESlSUIqpf.JH,2,YMwX,B,I,26,s,F
19587,y,ZEddxNThJ,25-6-2015,0264061773346,zMkLxdGKNMmwsDywP@r.WK,0,KYV,QqjBC,yd,6209,y,F
19588,OUWA,pWiNwS,9-3-1950,0213892744714,OcJl@gwo.jfO,5,rVBBsV,UOFfDSK,uWwGLZ,2,Z,F
19589,lyOw,YDjOqPDQF,3-7-1983,0293559791138,ABFqprbWPRuMlyTRLKWTttwKCTtsIQgbyxB@ntbExnHgfdhLriCZBOXKsOyaSXzvBrk.Bjx,506,tFCTej,shwp,fzE,31,z,M
