sid,fName,lName,dob,phNumber,email,streetNumber,streetName,suburb,city,postCode,clinic,sex
12404,Cilofh,GD,1925-9-15,0228142739627,ILdZIvJxCAaSf@ohnvBaqPODULait.Hs,58,QcQI,GSinMQ,MhxIZ,6,yKJgAlxNg,M
12405,v,MQALBs,2022-12-23,0215458848621,EnwWLrOEdLe@OFDZjGsUzxkXWHOyNezfuPCbdDiu.qTh,6,uDkvX,JaCI,adKu,6036,Tlp,M
12406,Fbljsr,gBMQN,1947-11-13,0212978370072,QENLpZvvRWrwevHwsUlwXzuKnhbTc@SkKZ.oEH,76,m,yf,eigsn,895,IL,M
12407,w,v,1970-4-15,0229898542993,ClZzroTOyePZBGK@cCMuYfltCGxjpUlXSeCcWwsQKnjCGbKheM.cD,567,ljNPj,TmVBK,VLojrZ,490,nnJKxqT,M
12408,o,kT,1945-3-9,0274266437185,atVMawleJIGzJjTIhANJ@XSdlrIJGXVJMEcWoJqdJO.ROD,32,os,zblVWKb,PVRWHS,8,fl,M
12409,V,dwxUdoCq,1925-8-23,0222889565757,vDPTPrwdJdHpEuMydCE@neb.spB,10,P,TG,ucFpa,1232,xvhYVy,M
12410,Ef,vsNCaR,1965-2-6,+643623399389,lUHBwdyicq@rf.Hq,67,vXmSO,fNIBi,FyE,8293,zhVLUmgo,M
12411,M,ohsO,1961-7-1,0219097568894,cGpQDmfoMKgNQUVx@DctsAq.rm,432,t,GOtHbn,i,8578,isVdXMoHAa,M
12412,bFS,ScT,1986-9-22,0273774773727,LeovrxHsqLwGezdNinh@JbAzpjkPLrOfQGfJsDXXnpHoNQ.eA,4,FL,Jc,msBi,29,G,M
12413,pQ,WdkMWk,2004-11-19,0278634547976,wndYBdWeLTd@zJqWRbqnImXxHATtoAThFKtQwvDzQOBQOHbG.Nz,809,GYswSl,Np,x,224,H,F
12414,o,cN,1972-5-21,0221958715151,NPtlPnUbNEhPBYoWNmfNillAUWMhLcMPSKN@RwXKGYlxywjXVcBWEZJcWJghLfyFVAhlBMtPWvy.JH,58,kzKa,nyy,LMFOYxAF,509,kPOl,M
12415,awRMH,XJ,1935-6-21,0277367797437,DdLLukLqULzmjtWBapUgkEXkDCIMZyz@tQdeHlztmeMbvysfiOxnA.cI,48,UCKB,YoWgll,rb,1,Jvr,M
12416,B,TZZu,1991-5-18,+611686583578,ziCJEZCnydSUwiEdcnmaHGOEdeIlFLNmqzw@AfnNSwNHmVIFYafOI.cEm,902,ydfNp,wPzzS,tEUhPYI,370,mdMLimbw,F
12417,VSsb,SF,1962-3-1,0273312267939,aIeNG@QYunrXdYrghFfmOsSUIkmqNfzNpEoF.Irl,4,HI,qjfrC,K,5241,t,M
12418,mYz,UQcibfeBAe,2013-6-1,0291965447533,STWMbHWoJDilckeXUNhAgFh@sLgstZJDiyJBEKNdSAlKCmJqNlIsnoF.Iwf,6,WXe,A,SuLRVCEZ,603,dEZsiFOjAS,M
12419,Mv,Om,2007-8-25,0215415870684,GpEjPxvtKiDVxpFJyEafuemMWqtIuv@CzCjrnIx.sq,68,fqdBap,ueV,am,58,gLGxYXKa,M
12420,YL,z,1999-2-8,+647477821313,RpGsFv@YT.ux,25,k,Xr,n,6,GE,M
12421,kGwo,qyIMHOr,1975-1-23,0216205276407,XTQCmYVSFzXWCsB@hCCvLmEHFdYNxGMNBShKYoALHdRcVdUrsUYU.rt,810,iDsfR,eJ,mRawKU,2,kiNsO,M
12422,kqFsS,vDs,1992-1-23,0214758001003,uBPKKhTUMJSYZTdkxGVnpYvEBRCXevibQrnnM@jIhVhvpfHBKsD.br,5,KmCA,iwPegvP,KBRs,46,D,M
12423,fRmf,Hji,1979-8-17,+646582567059,hhedPRCQa@xPrzAUWWjYPHSkUWhvt.ESe,113,F,Sv,cj,9,iPEeqFXt,M
12424,ici,kT,1951-3-13,0228145000365,NXebxJvdHgwSMCeJSjSEZmz@bHkoquxXshSzsgnYoSXBWFXJVzhv.fqL,44,f,kJDl,zBlfES,43,Uo,F
12425,EXNu,tldXfx,1933-11-27,0268161194111,wRzlbBzoVMUWtsuyRPgfWDaBOczhjizK@JCimmQxiD.MpK,3,WBBVAz,Eqo,huNrLu,643,QKbFCcqTD,M
12426,ewD,htAGmlCNSC,2022-10-9,0225230858806,txFoJuEtHlLgWuKCCQ@qmeMPAiJHLiWsvRQ.ii,25,bBtt,UAwdV,nWwhTBYz,2786,zhVLUmgo,M
12427,tOxjZ,MnfilANM,1949-1-18,0229568577112,qRvfzulFpHBoQuxNHonzfi@JYyzzxyPoxeKVFtzIWzFEXOuZUIlE.jYm,476,a,Ag,onKak,9526,rl,F
12428,O,t,1933-9-26,+611112569006,EIySfYRwdZFWbajgVjkPblyZSXZWOiayZbiC@bul.YG,881,uKRj,q,qcnTHK,497,jTSOmKWn,F
12429,egceql,B,2005-9-15,0266951604452,maOhsxPkpYYJvSHexGJWmOlYeGraN@DdbuJYyowpfxrEYzzAXxFTsUNCtFP.bU,1,mmRWzQ,NXdRxDf,SacNwbJK,806,GJ,M
12430,LdN,sUen,1943-4-24,0292420915525,uBCT@IbgdheRsBBminIxcSHpFkVqZsGOzCyTrzDOJYFA.Bnj,1,SuZk,eYJxj,RiAnAd,72,A,F
12431,X,AiKrDVMxrb,1993-2-25,+648844543723,pbCotk@PqDtoWNiXpatUiPZ.Tq,911,mfBcXs,qnk,CJIAdJ,3190,Bjr,F
12432,dp,stfDegP,2003-12-17,0214004537194,VJ@DnozMjOfCrwyLZAKrwIPulOjiRiKgyYMsOkMO.cN,90,tWHpIr,X,VuzrvQZ,73,lYBip,F
12433,Jf,VoTYzo,2002-9-22,0276106274060,TvLxMiPpbSkqBTelkdRdHnKIFymSdqltLX@OaalJRnAZRzErOCasaOiW.gZT,542,C,kP,wahT,4820,yWKYleyqJQ,M
12434,QZpW,ubSw,2023-8-2,0221362778221,fONGecejscvY@qEtdqJqWtMcknShEqbbaYJ.MHl,9,mLBU,BO,no,37,XEOoEog,M
12435,o,utFtzObO,1948-9-4,+649865883089,ILfUu@avPnoomunrkfde.Hyo,53,VH,njNdpro,N,51,aphRXc,F
12436,zlFFU,e,1930-4-22,+648177196359,DSNiJEzCBzvXiwZEkUqrEyBDQZL@KCQuFYnfHwwHQjySY.IB,6,thUH,EZRq,dJGnRdTV,82,Sz,F
12437,flO,cVIXGIs,2002-9-15,+619171993540,vbvpxIAogtXxMlxcRTsmkQidK@FiksJKX.rLq,7,v,V,WDjdWO,8,qwkOLWJWnY,F
12438,ot,YfTmG,1948-2-22,0292748903415,GTmaTnvIgvOjLovEJgYgbLECtoIPxwWvb@OVFIqtqEtdzPwiGVlwPoOUW.Szo,811,dzGrj,WPEbx,nLqX,4,sBLLnMOJKU,M
12439,bSLncs,dGwtSoPvQW,1956-11-1,0218003076331,WpTwutzesWKXOQ@rUvUtmGRMXpbqGpvfGjbaXVWT.wr,891,dj,yee,N,6866,GpbFb,M
12440,x,uzDgn,2022-2-1,0279549285184,NSXWkzzcFLbdcHMsZdSZ@xlrVwbeMrORNhxgtqSRlCyUZSFbWdCwR.yEO,732,l,ok,YqHCzJQz,3,aAAMlfE,F
12441,WvbvUr,hoqCNrvy,1960-9-22,0221278379128,rwWuztKkflPkNntjqJJWkYiRKdwmPRyhAVFq@krcQRyNwxAwzu.aKb,94,Ylzy,bvM,nss,15,WkkYIYtV,M
12442,Xau,CQxKi,2021-3-23,+612380924085,uuHoAuBQDpOJRgHImw@TcCiTypVZmUvxOxorkCxTWWswmUqKsNgaWowD.bo,3,Z,HuJOTmT,Nq,931,s,F
12443,nGg,uvHuJOT,1995-11-24,+647405683771,hVMlihWrMWNJWypbcJpEmZrZPfGVN@WBWUjthbRNUmQDK.lf,787,p,mN,ucQQJ,66,fmc,F
12444,zas,FzpRyvoT,1966-8-11,0271076812292,zQjFNAbggER@mHVrwWFsirJVMZRlOZuKCJVJNDMokOycbwxQJvu.xFi,139,kyFc,W,w,912,m,M
12445,ZdjyzJ,lHvKtFR,1974-4-21,+614417535040,ecBqwlkObNqX@XgVpqPQueNUQXPyqymVwfwHtBmvouBxTTxyR.Hm,921,L,pLtxu,HdDKekd,6,isJlYBf,M
12446,LhcM,DiiNh,1943-5-17,0299156882781,rDyNayJBwEkOtkORdWrcuYbKOa@lMUkAOpfDph.jBh,80,JJiCn,Kbhtwi,jiYeQq,95,Stu,M
12447,Prk,BGnJaTF,2009-1-25,0273114293918,zhUY@gpIPzgB.pY,63,hzE,V,IoxzJ,8,Ekq,M
12448,KEh,iKk,2002-6-21,+646923667655,dXRiPDXamCPERcxmq@LvqYlVtLwdPUkbkLfVhsg.QgY,1,ZaP,x,M,846,Nj,M
12449,DlOTj,H,1968-5-17,+649199407100,XuUgZqkSSHHpJ@GAByqsUyZgoxJnSkcUuiyNHmpNgykYus.yV,154,DWv,hBLgg,cPic,4897,dfVmPmIRGI,F
12450,zL,XUSPfMFXgx,1925-10-27,+611052143463,kQWmHuS@e.eR,931,lsQMy,PYAVgP,KTBwtVzG,476,elfOJOfXB,M
12451,UyWRn,HZxF,1964-1-11,+616827474048,xpPEV@ETiiRWLbHSNrsMwwUMBsOnCvUs.BsJ,1,hSgWU,kDPsB,HrvEd,476,w,F
12452,q,PtfaAi,1962-9-25,0275220660976,eVCA@xZhjiKDEjrNaqtQJaQjDSfJFpH.vD,8,a,Iwbjcz,XcsZZCae,924,MJuZqpK,F
12453,yhRJO,yCS,1975-5-20,0217480132494,vTOEzGiYLsownJYKtIDANKdH@fHkQsMSxWdijyoVTuqIYJ.yL,9,Asss,QKLb,rQfqifYm,3605,vUlB,F
12454,hn,vmZNBEgWgo,1979-11-28,0218340430773,DUVakyWEMHedlD@FbeHqFCfLdPHurQosijcEQpQYwwmcVV.NRC,6,VnLEnM,sZnb,V,289,iKGUqPxA,M
12455,no,oT,2015-2-19,+614605321934,iXPlRjxwiMMmIwntYgDAwSkNETmIcOT@axWhwmgyrnCajGfrEr.Jp,65,Dylp,RZ,BbANHBl,40,tcNCRUKO,F
12456,H,mKdyv,1944-10-11,0275060070798,oemb@ogNgIvWiLgaFLvyUfUxK.UJU,972,rAe,sc,bsSod,6134,yPchl,M
12457,NLcza,NUUKPiPJ,1983-1-25,+644590099126,dTDPFxhOnUnsqxCUmOgxzbRzrBtd@taRtaaQIgUDcpwTpa.QKd,3,zaZFxm,RBB,Sz,23,eRGSUyehvF,F
12458,TT,LlOF,1938-5-27,+649387218941,tCZvPmwYnPpxzJejGVNKJqiJQRumIo@CoPmSUDNzySeQVfxAlKIwAtuTXMJPYDE.oO,2,g,d,ldopnQm,84,jslfrufwx,F
12459,Hu,O,1934-2-11,+646648797989,YOkPGRjy@oPrIhRUDVTZxgaRhgIp.Nng,29,Wiro,hoDUp,RWi,98,YZfpUo,M
12460,G,DfGNm,1978-9-14,0214591772106,ZqMnrJTErfKjp@TWzaGSCzivJLIusDKpIFvNeIHQmMzZtxTngF.aq,11,k,yHHY,ypQ,1,rfcveLwrb,F
12461,Y,RuQQIouBBd,1925-10-20,0279814709387,jyfeyJnMZDEtoMPekEAxVMxidpfxx@JOiO.ag,76,sMJT,WecHKDM,hpzPIs,740,QIk,F
12462,AmIm,cjEyxZSqe,1998-7-19,0223355050340,fRrqEjvmInoiIqXGKxUEiBD@z.hU,6,w,P,yesy,79,ccSRDw,F
12463,yiadxj,Iquy,1945-5-24,0272647149732,ZfCeouYGMq@NuwCfuJURslGGDPuBsl.wXh,2,LU,fmdQKe,O,39,RjaGM,M
12464,BwwRmC,xZroAwof,1948-12-26,0228519566027,NNZpNFsUiXGsLBFNGArBXxpEFHzjIg@kSpdUytvlby.xlg,67,vyFlU,A,QtQak,241,jKWKJr,F
12465,ZhOg,J,1974-6-21,0275001476137,ymVzgauZauihLFXhSIZ@MrSawDXsLM.lAY,483,TkUnW,zl,gqsINL,1370,I,F
12466,hs,dyoOP,1972-11-6,0298013635154,QvPMcQgwJnxoGdXhgbjdpw@jDERXmLbhuFObfsWWGtqOVpxlsLsl.uC,83,xn,VhtRK,z,718,Hgv,F
12467,Cy,YtngYAdCrf,1940-4-14,0291637748681,kajYrRjzCMEqwmS@aWwKffmKnj.FR,7,gZsU,A,f,6528,BaeoHw,F
12468,xEyf,Zf,1937-5-11,0213804503124,xHUFKAenqkrXyMVVKCaFRUSLVIS@YD.UMW,24,SFfP,duQIsyC,Lkjkqec,67,DevWvvX,F
12469,iP,DSBY,1948-4-19,0292202772395,Fso@ZEeYfjvXij.Ga,246,vgyboT,dL,GVxp,5,Ywqtfhn,F
12470,hw,lfbWwuFh,1955-12-23,0296970932299,TpYht@EPzIo.eEp,2,Ay,fhFvm,X,532,zBBK,M
12471,UOahb,PfFseAZ,2017-11-11,0211142078566,bbBjCMA@BKGdHqFSsXmICjyEhuZ.otX,344,Y,UFeA,Gl,978,Yfazqg,F
12472,hlQce,XWG,1994-6-4,0292834460679,uLFVixeEMmku@cxpcvmkthCjH.aC,902,pAz,i,XIkrTgu,2,WDhXyyYup,F
12473,xmBlQH,JPv,1999-12-6,0291244338065,uWJzNxnLCfINgrOoiIYNqOtRRXoJgJtuCSK@DPZSqLmLWfhQgoGetpBllzEkdoQg.qRq,250,E,P,utYSePf,644,a,F
12474,xDKH,TAAdHd,1934-1-13,0212165327354,qVfujygcqus@WbVQOV.uR,150,nVk,Vxn,Qja,6,k,F
12475,BKN,Jq,1937-10-3,0277871783061,awTWXBtkkuSa@dcASgyYFkBYpP.oMs,803,JUEb,TKaDtdp,xpq,48,isVdXMoHAa,M
12476,pplFy,Lh,1998-3-25,0296010156031,pnyrlrNzA@pSSYTOkpvos.qS,6,iyxSAf,BXw,BoG,6196,ajcHbFcW,F
12477,KrgIXk,ZWh,1988-5-21,+613620778899,iHkvEkjjOJMGiRGCeIxwXPrqDZbuWFjXQL@aOJQgaqmEVuTwfdWkKWpBlkGt.Ik,94,tyW,vzkXS,UseTHdF,5,fx,F
12478,rOl,MKz,2009-6-18,+642280128549,EeATLiWxEtKYBiXEipnjG@ZvUwNStsvAisRMKIvYDaQnWDzIuhBZVvGKh.sIO,793,M,azJTMj,qYZiq,758,rl,M
12479,gMG,MJGWS,1927-1-8,0227083975018,bRAwUGURpaExzTadxIUzdTBxTgU@jLppGcyYY.cD,34,D,pRVbU,RpgqLNb,52,SzNhN,M
12480,rKlsOL,IWcVPpgxKh,1968-4-17,0264582332076,RUMVAkyFhgZRQMohocPrQM@PpCZaLGiNTBjYvxvQXUEuDUrCAwrtMKhPGNG.glH,2,BUuq,TPz,GzYjHlL,3176,zYBBpAD,M
12481,fA,HjTVa,1992-8-27,0277242504887,kVQfmRMGqmMQTzie@JsSzYe.oLb,993,sN,S,zgODeeWV,1320,QCcbPLUIZs,M
12482,BOqc,PNwtOiJz,2017-8-18,0261114255010,LTKWLydMVwDimNvMYjJiPViGJehnnFGAT@OxVaOmyxhH.ol,9,WTe,i,pMFvWIU,117,iGccALr,F
12483,YmqZsX,eIbfQ,1997-9-18,+645511484242,cbrhSJUsJBZiIiAJkfUvTtvDDmTueqIhk@omIAf.gX,2,FA,oylYA,Hfg,224,a,M
12484,Ek,dARRZDlhwL,1955-9-20,0228876042745,xWaZBRQGuTvvwiNKfwYgYTNZS@SUPSusMvWDgtrotPAEEjPepcEbIpN.vgc,59,St,nUbNh,VbGqng,192,isVdXMoHAa,M
12485,rLWCFJ,INxzXVENMX,2004-3-13,0216065900883,eYxFHhEuTsiTNvQYUraVczuGBhKtJ@QKqMjyWeifjkVobNwCUykvqSR.RPi,12,av,eJDoX,VeSbPlPJ,4646,gKYzxBqebX,F
12486,sJ,H,1977-4-12,0261663797080,l@VOhdyEIKJdcNtMMxXnvPlkS.dJs,657,ygJ,vCniJ,GNobl,779,WtT,M
12487,BpVOdl,xaP,2000-8-3,0219115498897,NbffymtSGmsFVHQABxbFWPzduGtMDG@DHDctXEbrBNZCo.sPZ,274,prELrI,pm,yZyy,82,hwxH,M
12488,oJm,XglXjYp,1943-12-8,+646637036722,vMUvXTQOKkHpAHUeYbhRUWZRLMNecWXu@eEZeKZaaTBnvPrIx.YZz,96,QJBEt,cWhyUHw,ird,64,odVmHn,F
12489,fdK,dhrpW,2009-1-16,+619536121661,DoCnLDIjzYNrfweDiAaFwSzpsifbzAkZQOVA@pqMkKTyUPwynsLVQAabOZfGXBbBPyncFxQKoC.fUs,5,lAut,bldMpD,ao,94,cxy,M
12490,Polgvi,FcywimF,1959-12-15,+612499672367,sYcpVUNhixuur@bCZUXHBlhTzlrrs.Pu,918,chbhtV,XiDzlmY,eX,13,PnPDk,F
12491,Ota,Cihg,2001-6-6,+618406314229,w@xEqKdbiJhh.HpD,5,XgG,CHL,Apsr,86,Iuaj,F
12492,QuxmtX,j,1979-12-24,0272775510498,mUeejsoPKMSzowTGdmolih@fuzbWqakA.oq,1,aPGc,WKsiri,nLW,172,rAtKOPa,F
12493,w,d,1941-9-26,0228349132734,lWVmxEHcamJVwiXDfjXIWjGv@vhenKKOQfCitrtxdqhYwnwvnCxTXryPJRsx.Ast,180,QQNYBM,bT,KdxHnMi,53,mIJHinRPuM,F
12494,RaQ,bdaQQU,1964-12-10,0276587917025,CVTY@VrIwJHLwYmzNTsGagkglhoOb.rcL,8,GQ,vKGKZ,Sa,8797,NBw,M
12495,f,sdFa,1946-4-28,0269072420245,qGOtDoxcPwOqVLzILRThssijfRm@qCmCVUMUTyPY.nB,869,NgZM,wbDK,NicphQL,896,GxAdVFxv,F
12496,VjlMOC,Q,1938-12-28,0216666965090,iSbzYbXWndbbJxZY@sPfMEbiEoSAdsDxPnAyOnXjCGTmjQZsSWGcU.qEF,518,tbFVPx,sHry,bBhRO,979,SeoWZWcGLl,M
12497,RxbFQH,dQzn,2000-7-1,0263683644902,ybdkazdwvLaEIBBGwkrL@uOZMOsDHjfLlMhYsmpvNQjuAO.vK,1,BPAo,eVGj,deKEhpe,9573,HY,M
12498,BR,bnaUie,2019-12-3,+612171485097,tcEhyBaYJUOwNqYTDXQHqEBm@LMZIFSbkTXrJFqgaQLOmaZlODF.bzw,77,gs,C,MqIQwrl,9461,EuMr,F
12499,FWU,OeyZLyO,1981-5-21,+643842648866,LAcmAMxbKHVwFqLyztznTgKBGtPBeNoSTVpBnS@aMCJsJyLtUWjWEjjugupDrCudigVaXHHSDya.VB,8,o,hh,wnhhKJJh,7024,L,M
12500,vuRDh,aXtHe,1971-11-7,0261344124746,CuHEDW@mXDfHUEp.Ilo,4,vO,HJgNl,o,89,GhmwqKWu,M
12501,MWh,xWHNQLobB,2013-5-3,0277188534798,MNHxQD@rvWdzBjAlpGbe.KqD,545,EjmYi,Nk,EoILUfq,713,rShIPQZT,M
12502,DGlwVC,Kq,2019-12-9,+645781752338,WFyfnNLJmbNFEsPJZSc@UbrSkhaNKmvKK.sgn,2,d,IvWIt,CrAFg,9060,tPMdqFvAC,F
12503,KgIJh,UK,1953-4-13,0278722435938,QWVwBxXbjRPpMApZDAWOOFryxepWF@kvwIvfKMFGRUCxuTjQpJNQfZ.UP,430,TiYMve,aTEMCYE,yAEcdcMw,6811,x,M
12504,obqzse,vxhqmo,1956-6-1,0274830904259,naOMyMDfBuTpXFHYbtcwFOFYCqZcHcfS@kvSSyerfJzbYloeFpYEWDjpVJUrUqXzhmzB.gP,769,quJo,vgXlG,kB,723,yWKYleyqJQ,F
12505,cTCg,LZ,1932-10-8,0216725883475,fZckMlTecrSuTWraZwCWjvTSEglqHbXx@DHgdxYEZVpU.FF,26,J,Ss,nd,234,sCulbXecP,F
12506,JoSM,xDZHDuHcO,1925-8-26,+647742621191,yrpSZMcOdMbH@oGwsvDiYmbdqQgWarbJOaqffkgfoqE.Zl,1,rLYu,U,aVlWcAzw,5,KwZfCA,M
12507,eM,UrSnL,1929-5-20,0221610470744,xtEDUWhFEVZiqqfEnTKqsFHCPyOkKUDZgZMNC@rjdyQENYFcoYkBVYbwnuIaVTjEDsQDgIhD.uRb,9,vJesWY,Ov,B,710,Cweywg,F
12508,cugg,QNlcffGN,1928-11-21,+616610318101,GOsbvMpEBQBuFeNuZIgqO@ksCWjfoDGszFVOTMQAUMz.qKV,5,MdbPd,Ps,VRhaJ,67,hTHtW,M
12509,lwqZhO,DaaXlm,1947-2-23,0274214342078,CcKZKYLXgcJUG@atXOuwvvNIiPRuMABW.Ts,31,UTYbzv,vR,ACYdqtNj,173,YSBZo,M
12510,f,k,1974-7-3,0263967332076,FqPttVh@e.gF,73,dy,hQSUo,cvGUfwi,7,WlOWyqq,F
12511,QMHna,s,2018-1-28,0275490999712,lY@tPEUtEgtFkwwirqHgyDffub.IXH,9,rPcMSA,DqF,rjHCrQ,9,sFIQa,M
12512,zaAIC,uCOTehrj,1966-10-3,0262370499322,HBsRJJnMd@fSlJdkgwyyqrMtOKiKKFuENJUrRJUN.Mx,5,lN,JcxJZ,i,57,KIk,F
12513,lIsCwl,I,2015-7-4,0226938309802,HRbgdOMjyRQWChxmJJQNiAfdzMyUzmwTUWo@ggYnvGhpIKxIhM.btW,142,is,veFJFZp,vgZa,4019,pUvzC,M
12514,gjQ,kaOnxTQp,1985-9-24,0218564871407,HnmTclSoDEqckeHQpigVCXetNMPLBeGDkyS@d.wUc,29,wT,veDtR,UkTSEmcb,1,ayYoGp,M
12515,ZwC,BoRRlIn,2014-5-22,0218444945675,V@GiRnVAkSQfQbBKMmzdttTtxrOBZNAY.svf,570,rp,whIPr,nW,106,eRRos,F
12516,TFf,iljyWLVZj,1974-2-16,+648558873225,kNq@vOSo.vnJ,7,tJv,ipAS,qdfl,27,AvhZ,F
12517,lB,NkKfjkX,2008-10-1,0265328919624,sbhjYZSHKdl@XzmugKeIJBcjDbeU.rm,3,irOp,SYpcS,aWbwHEWE,51,GrdhvCfyUH,F
12518,c,uYrzBe,1926-1-8,+613317147439,ZbsQJbmhufFyH@kuVjjthuwNZOSofKaxxAmWQiTMETbaCOb.nm,595,GLal,IEra,fWU,6,ImFW,F
12519,DPL,MLMNGXQA,2018-10-9,0298253061267,dEyQSgCahAKwuyLcAlxgWATxvHEMPtezSaEqu@vnkihlwZHIcjlSQKktPOLOBHLHVRqNWm.hbV,65,KeP,uzD,NldytvSo,1374,FKbkPY,F
12520,fyQs,qYsQIKaE,1963-12-11,0219981294178,yyrhAxcmBLurXldcYGGfltiMvlw@PnpOJfBbwIcDAoGwYjFdkIlzkvTdDjP.SVz,40,hjw,RVerq,nbkKYL,124,aTV,M
12521,AaA,QohmSsQoJL,2001-4-16,0213240268982,gYZllKMSqd@fygNfnGuVeUHBfVXVUsZtaZrbiWUW.gF,11,mg,X,LBOEz,1,zgnwBN,F
12522,G,EqJgcmoIo,1985-1-25,0215733044211,ZID@rwCNxhhJNftwEXgJYgfwLnvwXphhZRbiBbarPY.VE,56,Texgf,A,mGGAI,489,SNfjMHtzr,F
12523,MTGV,lkZKLdu,1973-7-21,0217385134729,mioMWntlHCWnTgXoUaDGBBw@NhCskqPUvpdkiEMFdawmHiWgvuLcObBYXITyBZ.Su,51,VOqy,xk,KGZPyM,2773,qzmxJygN,M
12524,iB,TvgefVppI,1936-5-19,0223198327326,mpruHxgBzuhdzIweJHkW@VUunu.va,794,bxfPR,aMpNUvp,hPiKa,9902,Mg,M
12525,C,wZUSLVwa,1989-12-8,0261637226446,KOmDe@AYmVydAWbvEgivHvweXrZeFxCjWWoekCGQ.DVS,6,Z,JI,VKa,2,LAIxLXd,F
12526,hSwX,VnTLaftUb,1954-2-16,0262835120304,vPsHdlrMfG@cwSRyxrDHMRBfYE.ph,649,FCJnM,I,zJhLGh,7167,Mzwf,M
12527,cgZJ,SYHpRgWcN,1926-2-28,0214534374242,qrqzaGdeuCGFVkVczljjzaIlpZpUPXK@NwayMzHX.TC,96,C,UbJ,Ztz,5,xjjUBdu,M
12528,bmpJ,iDUqEkacDn,1964-12-25,0215425159510,stQsDKahKJBGco@wNXVgvVkMyVUWbK.GM,52,IbsA,KGgnuWQ,XIfnCW,2889,whcYgbtDFG,F
12529,X,llNDru,1926-6-6,0277037138981,SyISOsrYQYPkCpVCbKgILKRjBPslwbfXakY@yfksesDJJcEomLSA.gd,72,iMYBr,EpkN,rRYy,340,ePgfF,F
12530,DPGtX,kdmREjDMba,2010-3-19,+617140503270,YjNFMPNOkzJGZQZQDZMisIwcYjoUYnHovHzJ@cKhweSxSq.mo,86,nNBj,mNe,TwMGDpy,478,Hk,M
12531,OVQ,zwBtTZC,1941-9-7,+647215065972,RDv@CDfkAIIZcjouwmZjXYzhNu.vyx,115,a,FQ,vk,6008,uwVbiaRyn,M
12532,hx,hCDQ,1963-10-6,0278684453228,ZYWmYHo@PpFKKbsYqKacI.NQc,535,H,PL,MhdaSKlV,57,RqzOIYTK,F
12533,wwlR,pH,1963-4-12,0267307410178,O@hRgvSfIkwB.Usq,414,Sisr,XAfdpJO,OWyzYivm,934,AiXofLBb,F
12534,D,pCbbR,1988-8-4,0217528531714,mcKPdISzxIyyvXncsyJMbdaFLwhogAVYrOQ@twBbJWFdyBYFpsgA.zC,87,aJ,LK,R,86,OiE,M
12535,GIusv,uDaQ,1942-7-17,0219618093625,FmmJjqJrttLyRmESJlmDHHrBDALNfWkha@WcWYcJuldsoVAjErVyNortQDXzI.Tk,7,pBVDJ,sqgEPs,vaKWRW,8,umWd,F
12536,eunPh,JB,2003-1-9,+618273035319,PYrwWcHRKBKUSShLHDOzBxNQLHqamqCAruiT@UBjakHvhcDXgswfbaiAr.Qz,386,nseg,jD,MWjUHHFb,22,AvhZ,M
12537,C,FnmXp,1929-10-18,0219282970356,CfOgqikAtEq@OJHVuXUNbLGuZPdObSgqDYE.efg,4,UOsN,POtv,CJHsvabk,3,t,M
12538,MrYJM,zpfpMzcl,1930-2-6,0296296225700,SoiTHlorEztWEbquQljNJdZySCATPdlZWpoEbX@bUxcoaSuoWVbgseaJFxymJciovmAKKLGqaXt.knp,90,qedK,sTT,DMUq,60,jKGStP,M
12539,v,FvdIfEKS,2019-1-5,0292610325054,nynhlRSOMCXBAMAiN@HmkNLYIrXaAoMPjQHnjdRvOchMfLsDSVjJ.QA,242,jR,yZk,Shcqewwi,44,mrw,M
12540,fN,gXfSHdxooz,2017-3-5,+612339158946,RvtNkpRAWmfGnzIrsMvprMBOvNUHxN@ptPuPeUVedqvhJPNvVyKQXAGRwanoZXoYEFZu.ng,8,Whcid,PpiYM,gwzxjhng,7,HY,F
12541,iqyTyF,JkTvHZXdXd,1973-4-3,+644705651085,eohuoDzhznulMhDhysHGymuHlgCAomMnncLRN@R.Arm,3,eybGn,lvxbJy,BQlUWIFK,3502,FB,M
12542,lvlAK,GiGupmiMo,2019-1-9,0295999460940,BJOWXPXEvsU@rvPbxFoLAChOETruUSYtXDhPXwkdlpDg.auV,20,Y,kRLB,EHqqF,8,KQmhZo,M
12543,Athh,F,1935-4-7,+613586051524,fBTszvJhGGafnvrTGwx@yGqfIhhhUWMjTWCXgaERwzFZpXnpa.OE,8,nsTvuu,B,p,8,LYWTwe,F
12544,T,LWhynTv,1964-2-5,0218441018590,WtnddhbVJrEvraOxuJiNWXh@eUQXmFwpzrTjhJR.CV,6,GIeq,dedbACO,h,182,lZciOmT,M
12545,XOclBD,gwPn,1953-10-8,0218103634044,RuDRmXIZYMbX@GoSQCjrCk.Mm,48,EkF,A,y,1,YmmPC,M
12546,w,MMQhNkCyeE,1995-8-24,0279816041363,gmcXURfPcWGPIXeDsRFWqbvQb@fzrmRNnpahLK.Lz,2,LAu,Y,UxrNRr,681,WSrMGyRzW,M
12547,AIU,vGzDwdc,1992-3-6,0299612671543,TMGtjyESBqSPnRBcWWUZsAZPARjsXwrHOR@xhbgbDhN.Pe,59,PUjpH,auZ,GuBEigxr,9317,UH,M
